shader,YS_X,YS_Y,Light_Directional_use_implicit_lighting,SPECULARMODE,SWITCH_ALPHATEST,SWITCH_BACKLIGHTGRADATION,SWITCH_BILLBOARD,SWITCH_BILLBOARDY,SWITCH_CAUSTICS,SWITCH_DEFORMATION,SWITCH_DEPTHALPHA,SWITCH_DIFFUSEMAP0,SWITCH_DIFFUSEMAP1,SWITCH_DIFFUSEMAP2,SWITCH_DIFFUSEMAPCOLOR0,SWITCH_DIFFUSEMAPCOLOR1,SWITCH_DIFFUSEMAPCOLOR2,SWITCH_DISSOLVE,SWITCH_DITHERDISABLE,SWITCH_DITHERTRANSPARENT,SWITCH_DOUBLESIDE,SWITCH_DUDVENABLE0,SWITCH_DUDVENABLE1,SWITCH_DUDVENABLE2,SWITCH_DUDVMAP,SWITCH_FRESNELVERTEXNORMAL,SWITCH_GHOST,SWITCH_GLOW,SWITCH_HEIGHTMAP,SWITCH_HIGHLIGHT,SWITCH_HIGHLIGHTEDGE,SWITCH_MANACHAIN,SWITCH_MASKMAP0,SWITCH_MASKMAP1,SWITCH_MASKMAP2,SWITCH_METAL,SWITCH_MULTICOLOR,SWITCH_NOLIGHT,SWITCH_NORMALMAP0,SWITCH_NORMALMAP1,SWITCH_NORMALMAP2,SWITCH_NOSESIDELIGHT,SWITCH_OUTLINE,SWITCH_POINTLIGHTNORMALDISABLE,SWITCH_RANDOMBLEND,SWITCH_REFRACTION,SWITCH_RIMALPHA,SWITCH_SHADOWONLY,SWITCH_SHADOWRECEIVE,SWITCH_SHAKING,SWITCH_SHAKINGVCOLOR,SWITCH_SPHEREMAP,SWITCH_TOONMAP,SWITCH_VERTEXCOLOR,SWITCH_VERTEXCOLOR0,SWITCH_VERTEXCOLOR1,Switch_AlphaTest,Switch_BacklightGradation,Switch_Billboard,Switch_BillboardY,Switch_Caustics,Switch_DUDVEnable0,Switch_DUDVEnable1,Switch_DUDVEnable2,Switch_DUDVMap,Switch_Deformation,Switch_DepthAlpha,Switch_DiffuseMap0,Switch_DiffuseMap1,Switch_DiffuseMap2,Switch_DiffuseMapColor0,Switch_DiffuseMapColor1,Switch_DiffuseMapColor2,Switch_Dissolve,Switch_DitherDisable,Switch_DitherTransparent,Switch_DoubleSide,Switch_FresnelVertexNormal,Switch_Ghost,Switch_Glow,Switch_HeightMap,Switch_HighLight,Switch_HighLightEdge,Switch_ManaChain,Switch_MaskMap0,Switch_MaskMap1,Switch_MaskMap2,Switch_Metal,Switch_MultiColor,Switch_NoLight,Switch_NormalMap0,Switch_NormalMap1,Switch_NormalMap2,Switch_NoseSideLight,Switch_Outline,Switch_PointLightNormalDisable,Switch_RandomBlend,Switch_Refraction,Switch_RimAlpha,Switch_ShadowOnly,Switch_ShadowReceive,Switch_Shaking,Switch_ShakingVColor,Switch_SphereMap,Switch_ToonMap,Switch_VertexColor,Switch_VertexColor0,Switch_VertexColor1,TEX1BLENDMODE,TEX2BLENDMODE,frozen,isShadowEnable_g,lightEnable_g,noseSideLightTest_g,swatchRender_g
chara_cloth#4be4bd02f0a5d644,equ2320.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,,-1,,,,,,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,1,,1,0,,1,,,1,0,,,0,1,0,,0,0,0,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#4f5bb4b2aa9804d4,c0000.mdl,,1,0,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,0,,0,0,,0,,,0,0,,,0,0,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5021badd1825cdcf,c0010.mdl,,1,1,,-1,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,0,,0,1,,0,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5360d85d9b625ae1,equ2200.mdl,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,0,,,,,,,,,,0,0,0,,,,0,,0,0,,0,0,,,0,,0,0,,0,,,0,0,,,0,0,0,,0,1,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#53b99aca505c886c,b0000.mdl,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,0,0,,,,,,,,,,0,0,0,,,,0,,0,0,,0,0,,,0,,0,0,,0,,,0,0,,,0,0,0,,0,1,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#5410d4a74cb18568,c0212.mdl,,1,1,-1,-1,,,,,,-1,,,,,,-1,,,-1,,,,,,,,,,-1,,-1,-1,,,,,-1,-1,,,-1,-1,,,,,-1,,,,-1,,,,1,1,,,,,,,,,,1,0,0,,,,1,,0,1,,0,0,,,1,,1,1,,0,,,1,1,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#56bda0da25243efd,equ7310.mdl,,1,1,-1,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,1,0,,,,0,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#57d1ac6a95767d7d,ef_obj_b002.mdl,,1,1,-1,,,,,,,-1,,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,0,0,,,,1,,0,1,,0,0,,,0,,0,0,,0,,,1,0,,,0,0,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5896da21fef500ca,equ2530.mdl,,1,1,-1,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5b0a9023e07f08a2,c0110.mdl,,1,1,,-1,,,,,,-1,,,,,,,,,,,,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,0,,0,0,,0,1,,,1,,1,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5bdc8d3d9a62a470,equ6900.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,0,,0,0,,1,,,0,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5c18739f48cca3e1,ef_obj_a282.mdl,,1,0,,,,,,,,-1,-1,,,,,-1,,,,,,,,,,,,,,,,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,0,0,,,,,,,,,,1,1,0,,,,1,,0,0,,0,0,,,0,,0,0,,1,,,1,0,,,0,0,0,,0,0,0,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#5c4c1be4778bf879,b1200.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5c5265522162e67f,c7780.mdl,,0,0,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,1,,0,0,,,0,,0,0,,0,,,0,0,,,0,0,0,,0,0,0,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5d60b3f65962a5d3,equ6320.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,0,,1,0,,0,,,0,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5e48525c2475ef9c,equ2210.mdl,,1,1,-1,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#5fb6e67472a78d92,ef_obj_b000.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,-1,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,-1,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,1,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,1,0,0,0,0,0,,0
chara_cloth#61dad3656abc61ac,ef_obj_j004.mdl,,1,0,,,,,,,,-1,-1,,,,,-1,,,,,,,,,,-1,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,-1,0,0,,,,,,,,,,1,1,0,,,,1,,0,0,,0,1,,,0,,1,0,,1,,,1,0,,,0,0,0,,0,0,0,,,,1,,0,1,1,0,0,0,0,,0
chara_cloth#631a463dbc7e58b0,b0200.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,1,,0,1,,,1,,1,0,,1,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#637a6a104d428140,m33210.mdl,,1,0,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#64854353bd7e48a5,equ5001.mdl,,1,1,-1,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#665dd17411640c85,c0001.mdl,,1,1,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,1,,1,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#6666290b31dd534b,ef_obj_e000_1.mdl,,1,0,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,0,,0,,,0,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#66796727f9889640,equ3120.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,0,,0,0,,0,,,0,0,,,0,1,0,,0,0,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#6aa95fa7e29b2a87,equ2250.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,1,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#6b6d731b46e1a35d,c0110.mdl,,1,1,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,1,,1,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#6bcab563bf0bfdb0,equ6500.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,0,,0,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#6ee74612dc3b5f6d,b0030.mdl,,1,1,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,-1,,,,,,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,0,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#704dc7a449398f51,equ2260.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#705707f5fd0ddd38,m10101.mdl,,1,1,-1,-1,,,,,,-1,,,,,,-1,,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,1,,,,,,,,,,1,0,0,,,,1,,0,1,,,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#71f4ab8850b5a789,c2030.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,-1,-1,,,,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,0,,1,1,,,0,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#72e5108af191b338,ef_obj_e000.mdl,,1,1,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,0,,0,0,,0,,,0,0,,,0,0,0,,0,0,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#737ee90a505661bf,m14110.mdl,,1,0,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#7401112316ac9c85,m30300.mdl,,0,1,-1,,,,,,,-1,,,,,,-1,,,-1,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,-1,,,,1,0,,,,,,,,,,1,0,0,,,,1,,0,1,,0,1,,,0,,1,0,,0,,,1,0,,,0,0,0,,0,0,0,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#747aceb131f6f434,ef_obj_a299.mdl,,1,1,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,1,,0,0,,1,,,0,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#77cae7fd3131c7cb,b0210.mdl,,1,0,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,,-1,,,,,-1,,,,,,,,,,,,,0,0,,,,,,,,,,1,1,0,,,,0,,0,1,,0,1,,,0,,0,0,,1,,,1,0,,,0,1,0,,0,0,0,,,,0,,0,0,1,0,0,0,0,,0
chara_cloth#788b319acc4d42eb,equ3120.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,,-1,,,,,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,0,,0,,,0,0,,,0,1,0,,0,0,1,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#78c0cd4967060232,ef_obj_b000.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,-1,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,1,0,0,0,0,0,,0
chara_cloth#7a18dca23d10bf11,b1200.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,-1,,-1,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#7a32bdaba6839d70,equ0100.mdl,,1,0,,,,,,,,-1,,,,,,-1,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,1,,0,1,,,0,,0,0,,0,,,0,0,,,0,0,0,,0,0,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#7ac0c21b93ed23d6,c7840.mdl,,1,1,,-1,,,,,,-1,,,,,,,,,,,,,,,,-1,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,0,,0,0,,0,1,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,0,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#7c4ce36a93beb065,b0210.mdl,,1,0,-1,,,,,,,-1,,,,,,,,,-1,,,,,,,-1,,,,,,,,-1,,,-1,,,,,-1,,,,,,,,,,,,,1,0,,,,,,,,,,1,0,0,,,,0,,0,1,,0,1,,,0,,0,0,,1,,,1,0,,,0,1,0,,0,0,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#7ceac335f72f68bb,m33210.mdl,,1,1,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#7da9db9ee9cb5daf,b2000.mdl,,1,1,-1,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#8075a3b08fa74b26,b0200.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,1,,0,0,,,1,,1,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#807881228a2928ae,c1000.mdl,,1,1,,,,,,,,-1,,,,,,,,,-1,,,,,,,,,,-1,,,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,1,,0,0,,,1,,0,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#82a9da76ef26d474,b1200.mdl,,1,0,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,0,,0,0,,0,,,0,0,,,0,1,0,,0,0,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#82f40acda683af1a,equ2540.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,0,,0,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#85a1f4bdced5496e,ef_obj_j100.mdl,,1,0,,,,,,,,-1,-1,,,,,-1,,,-1,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,0,0,,,,,,,,,,1,1,0,,,,1,,0,1,,0,0,,,0,,1,0,,1,,,1,0,,,0,0,0,,0,0,0,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#87768a82865d5424,ef_obj_p003.mdl,,1,1,,,,,,,,-1,-1,,,,,-1,,,,,,,,,,-1,,,,,-1,,,,,,-1,,,,,,,,,,,,,,-1,,,,0,0,,,,,,,,,,1,1,0,,,,1,,0,0,,0,1,,,0,,1,0,,0,,,1,0,,,0,0,0,,0,0,0,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#8bb4f26d057898b7,ef_obj_a261.mdl,,1,0,,,,,,,,-1,-1,,,,,-1,,,,,,,,,,,,,,,-1,,,-1,,,-1,,,,,,,,,,,,,,-1,,,,0,0,,,,,,,,,,1,1,0,,,,1,,0,0,,0,0,,,0,,1,0,,1,,,1,0,,,0,0,0,,0,0,0,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#8bdaa8ab306ea28d,b0201.mdl,,1,1,-1,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,1,0,,,,0,,0,1,,0,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#8c2fad27d23e8a9f,ef_obj_b001.mdl,,1,1,,-1,,,,,,-1,,,,,,-1,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#8daf2d193cb813bd,b0201.mdl,,1,1,,,,,,,,-1,-1,,,,,,,,-1,,,,,,,,,,-1,,-1,,,-1,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,1,0,,,,0,,0,1,,0,0,,,1,,1,0,,1,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,1,0,0,0,0,,0
chara_cloth#8dc398ad43ae433d,equ7320.mdl,,1,1,-1,,,,,,,-1,-1,-1,,,,,,,-1,,,,,,,,,,-1,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,0,,,,,,,,,,1,1,1,,,,0,,0,1,,0,0,,,1,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,1,1,0,0,0,,0
chara_cloth#8e8d14da76d1f396,b1200.mdl,,1,1,-1,-1,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,-1,,-1,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,1,1,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,1,,1,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#8e992e7c1acd3e60,c1680.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,0,,0,0,,1,,,0,0,,,0,0,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#8f6ac8085cc66a3b,c7200.mdl,,1,1,,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,1,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#9166403d7695e826,m02600.mdl,,1,1,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,,,,,,,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,0,,0,0,,0,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#920a897a37919951,ef_obj_a251.mdl,,1,0,,,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,,,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,0,0,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#93068e754253c40e,c7230.mdl,,1,1,-1,-1,,,,,,-1,,,,,,,,,,,,,,,,,,,-1,,,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,1,1,,,,,,,,,,1,0,0,,,,0,,0,0,,0,0,,,1,,0,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#9914a67a8f82525c,equ3002.mdl,,1,0,,,,,,,,-1,-1,,,,,-1,,,-1,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,0,0,,,,,,,,,,1,1,0,,,,1,,0,1,,,0,,,0,,0,0,,0,,,0,0,,,0,1,0,,0,0,0,,,,0,,0,0,3,0,0,0,0,,0
chara_cloth#996e656a8c54c35b,equ3120.mdl,,1,1,,-1,,,,,,-1,,,,,,,,,-1,,,,,,,-1,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,0,1,,,,,,,,,,1,0,0,,,,0,,0,1,,0,1,,,0,,0,0,,0,,,0,0,,,0,1,0,,0,0,0,,,,0,,0,0,0,0,0,0,0,,0
chara_cloth#99cefa68972fcfb7,m02600.mdl,,1,1,,,,,,,,-1,,,,,,-1,,,,,,,,,,,,,,,-1,,,,,,-1,,,,-1,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,0,,,0,,1,0,,0,,,1,0,,,1,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
chara_cloth#9aabd15a36c2a772,b0000.mdl,,1,1,,,,,,,,-1,,,,,,-1,,,,,,,,,,-1,,,-1,,-1,,,-1,,,-1,,,,,-1,,,,,-1,,,,-1,,,,0,0,,,,,,,,,,1,0,0,,,,1,,0,0,,0,1,,,1,,1,0,,1,,,1,0,,,0,1,0,,0,0,1,,,,1,,0,0,0,0,0,0,0,,0
